과목명,교수,전공,학년,학수번호,강의실,요일,강의시간
나노과학, 최명석," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",3,BBQA59290,공B555,목,07-09
분석화학실험, 고문주," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",3,BBQA59295,신공913,화,13-19
분석화학실험, 박기태," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",3,BBQA59295,신공913,수,13-19
화학공정실험," 최정후, 주지봉"," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",3,BBQA59296,공B263-1,목,13-16
화학공정실험," 최정후, 주지봉"," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",3,BBQA59296,공B268,목,17-19
재료공학, 고준석," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",2,BBQA59308,공B555,화,01-03
재료공학, 고준석," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",2,BBQA59308,공B555,목,04-06
재료공학, 민요셉," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",2,BBQA59308,공D233,화,04-06
재료공학, 민요셉," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",2,BBQA59308,공D233,목,01-03
재료공학, 임성기," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",2,BBQA59308,공D233,화,07-09
재료공학, 임성기," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",2,BBQA59308,공D233,목,10-12
재료공학, 최원창," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",2,BBQA59308,공B368,화,01-03
재료공학, 최원창," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",2,BBQA59308,공B368,목,04-06
환경화학공학, 주지봉," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",3,BBQA60665,공D233,월,07-09
환경화학공학, 주지봉," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",3,BBQA60665,공D233,수,10-12
환경화학공학, 주지봉," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",3,BBQA60665,공D233,월,10-12
환경화학공학, 주지봉," 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",3,BBQA60665,공D233,수,07-09
탄소소재공학, 고문주," 디스플레이공학연계, 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",4,BBQA60669,공D232,월,10-12
탄소소재공학, 고문주," 디스플레이공학연계, 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",4,BBQA60669,공D232,수,07-09
디스플레이공학개론, 김효석," 디스플레이공학연계, 융합신소재공, 화학공, 유기나노시스템공, 화학공학부",4,BBQA61272,공B368,수,13-18
피부과학개론, 김숙희, K뷰티산업융합학과,1,BBRA60372,산학219,수,19-21
화장품학, 박세실리아, K뷰티산업융합학과,3,BBRA60389,산학216,토,09-14
복식문화, 김영희, K뷰티산업융합학과,3,BBRA63138,산학220,월,19-21
뷰티산업과전자상거래, 남경두, K뷰티산업융합학과,2,BBRA63139,산학219,월,19-21
뷰티산업광고론, 홍원기, K뷰티산업융합학과,3,BBRA63140,산학220,화,19-21
뷰티산업경제학, 방성철, K뷰티산업융합학과,2,BBRA63141,산학220,목,19-21
뷰티산업창업실무, 홍원기, K뷰티산업융합학과,4,BBRA63145,산학219,목,19-21
뷰티산업소비자트랜드, 이영희, K뷰티산업융합학과,3,BBRA63147,산학220,수,19-21
뷰티산업빅데이터분석, 노경섭, K뷰티산업융합학과,4,BBRA63149,산학219,토,03-08
항공우주공학개론, 정인재," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",2,BBSB05050,공B170,월,13-15
항공우주공학개론, 정인재," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",2,BBSB05050,공B170,수,13-15
신호및시스템, 성상경," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB05360,공B460,화,13-15
신호및시스템, 성상경," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB05360,공B460,목,10-12
기계요소설계, 김창완," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06319,공B559-1,월,09-12
기계요소설계, 김창완," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06319,공B165,수,09-12
기계요소설계, 김창완," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06319,공B559-1,월,13-16
기계요소설계, 김창완," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06319,공A1510,수,13-16
기계제작공정, 조민호," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",2,BBSB06323,공B566,월,01-03
기계제작공정, 조민호," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",2,BBSB06323,공B566,수,01-03
기계제작공정, 조민호," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",2,BBSB06323,공B554,화,04-06
기계제작공정, 조민호," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",2,BBSB06323,공B554,목,04-06
기계진동, 정태건," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06327,공A406,화,04-06
기계진동, 정태건," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06327,공A406,목,04-06
기계진동, 정회룡," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06327,공B552,화,04-06
기계진동, 정회룡," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06327,공B552,목,04-06
기계진동, 미배정," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06327,공B170,화,04-06
기계진동, 미배정," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06327,공B170,목,04-06
열시스템설계, 박수한," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB06352,공B554,월,13-16
열시스템설계, 박수한," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB06352,공B554,수,13-16
열전달, 나양," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06354,공A406,월,01-03
열전달, 나양," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06354,공A406,수,01-03
열전달, 나양," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06354,공A406,월,04-06
열전달, 나양," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06354,공A406,수,04-06
열전달, 박수한," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06354,공B360,월,01-03
열전달, 박수한," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06354,공B360,수,01-03
응용유체역학, 김성진," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06364,공B360,월,04-06
응용유체역학, 김성진," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06364,공B360,수,04-06
CAD, 구남서," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06385,공B156,월,09-12
CAD, 구남서," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06385,공B156,수,09-12
CAD, 김남수," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06385,공B554,화,09-12
CAD, 김남수," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06385,공B156,목,09-12
CAD, 김남수," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06385,공B554,화,13-16
CAD, 김남수," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB06385,공B156,목,13-16
유공압시스템, 미배정," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB35826,공B552,월,04-06
유공압시스템, 미배정," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB35826,공B552,수,04-06
종합설계, 이상윤," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,공A406,월,07-08
종합설계, 이상윤," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,중장비101-2,화,07-08
종합설계, 이상윤," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,중장비101-2,목,07-08
종합설계, 김창완," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,공B170,월,07-08
종합설계, 김창완," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,공D134,화,07-08
종합설계, 김창완," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,공D134,목,07-08
종합설계, 김성진," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,공B360,월,07-08
종합설계, 김성진," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,중장비102,화,07-08
종합설계, 김성진," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,중장비102,목,07-08
종합설계, 김남수," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,공B554,월,07-08
종합설계, 김남수," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,공B160-2,화,07-08
종합설계, 김남수," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",4,BBSB39757,공B160-2,목,07-08
메카트로닉스설계, 정회룡," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB45226,공A406,화,13-16
메카트로닉스설계, 정회룡," 항공우주정보시스템공학과, 기계공학부, 기계항공공학부",3,BBSB45226,신공308,목,13-16
